Age,Gender,Hydration_Level,Oil_Level,Sensitivity,Humidity,Temperature,Skin_Type,Sleep_Hours,Water_Intake_L,Exercise,Stress_Level,Diet,Smoking,Alcohol,Skin_Health_Score
33,Female,Low,Low,Low,28.9,36.7,Dry,5,1.2,Light,High,Balanced,Yes,Occasionally,6
18,Female,High,High,High,71.1,31.2,Sensitive,9,4.0,None,High,Junk,No,Occasionally,41
32,Female,Medium,Low,High,35.0,28.3,Sensitive,6,3.5,None,Low,Balanced,No,Never,67
51,Female,Low,High,High,40.8,37.8,Oily,7,2.2,Light,Medium,Healthy,No,Never,68
24,Female,Medium,Low,High,62.6,21.9,Dry,8,1.4,Light,Low,Balanced,Yes,Frequently,40
44,Male,Medium,Low,High,79.9,20.1,Sensitive,8,2.4,Light,Medium,Mixed,No,Never,70
53,Male,High,High,Low,45.1,25.2,Oily,6,1.7,Regular,High,Healthy,No,Occasionally,47
23,Female,Low,Low,Medium,65.5,35.1,Dry,6,1.8,Light,Low,Balanced,No,Never,54
52,Female,Medium,Medium,Low,31.7,23.6,Normal,9,3.7,Moderate,Low,Balanced,No,Frequently,79
19,Female,Medium,Medium,Low,41.5,20.9,Normal,8,1.8,Regular,Medium,Balanced,No,Never,74
25,Male,Medium,Medium,Low,52.8,32.9,Normal,4,3.5,Regular,Low,Junk,No,Never,61
45,Female,High,High,High,61.5,37.7,Oily,6,2.4,Moderate,Low,Healthy,No,Never,86
22,Female,Medium,High,High,81.8,36.7,Oily,9,3.0,Moderate,Low,Balanced,No,Never,99
19,Female,Medium,High,High,32.3,33.4,Sensitive,9,2.1,Moderate,Low,Balanced,Yes,Never,78
55,Male,Medium,High,High,51.0,22.4,Sensitive,4,1.3,Light,Low,Balanced,No,Occasionally,31
21,Male,High,Low,Medium,65.3,22.6,Dry,7,2.8,Moderate,High,Healthy,No,Never,72
35,Female,Medium,Medium,Low,31.8,26.3,Normal,5,3.5,Regular,Medium,Healthy,No,Never,77
30,Female,High,Medium,Medium,53.7,33.1,Combination,4,2.6,Light,Medium,Mixed,No,Frequently,40
47,Female,High,Low,Medium,50.6,21.7,Sensitive,4,1.9,Regular,Low,Healthy,No,Never,61
46,Female,Low,Low,High,81.0,37.8,Sensitive,7,3.9,Moderate,Medium,Mixed,No,Never,62
35,Male,Low,Low,Low,49.3,22.1,Dry,8,3.5,Moderate,Low,Healthy,No,Frequently,83
53,Female,Medium,Medium,High,76.7,23.7,Combination,8,3.4,Moderate,Low,Healthy,Yes,Never,80
30,Male,High,Medium,Low,56.3,29.7,Oily,9,1.2,Light,High,Balanced,No,Never,59
38,Male,Low,Medium,Medium,42.9,24.2,Dry,5,3.0,Moderate,Low,Balanced,No,Never,72
34,Male,Medium,Medium,Low,80.6,22.1,Normal,6,2.7,Regular,Low,Balanced,No,Occasionally,82
46,Male,Medium,Medium,Low,35.6,23.9,Normal,4,1.2,Moderate,High,Healthy,No,Never,28
46,Female,High,High,Medium,48.4,30.1,Oily,4,3.1,Moderate,Low,Mixed,Yes,Occasionally,43
22,Male,Medium,Medium,Low,72.1,32.3,Normal,4,2.2,Moderate,Low,Mixed,No,Never,58
37,Female,Medium,Medium,Low,81.0,21.8,Normal,6,2.5,Regular,Low,Healthy,Yes,Never,77
57,Male,Medium,High,Low,82.2,23.8,Oily,5,1.4,Light,Medium,Junk,No,Never,22
44,Male,Medium,High,Low,67.6,32.2,Oily,7,1.0,Moderate,Low,Mixed,No,Frequently,54
48,Male,High,High,High,70.5,20.2,Oily,7,2.9,Moderate,Low,Junk,Yes,Frequently,43
34,Male,High,Medium,Medium,31.4,25.2,Oily,5,2.5,Regular,Medium,Mixed,No,Occasionally,59
33,Male,Low,Medium,Medium,40.0,21.3,Dry,5,1.6,Light,Medium,Healthy,Yes,Occasionally,25
47,Male,Low,Medium,Low,26.6,22.6,Combination,7,2.2,Regular,High,Mixed,No,Never,53
55,Female,High,Medium,Medium,56.5,25.6,Combination,7,2.1,None,Low,Balanced,No,Never,75
41,Female,Low,Medium,High,79.6,38.0,Dry,5,2.4,Moderate,High,Healthy,No,Occasionally,42
46,Male,Medium,Medium,Low,49.2,21.1,Normal,5,1.3,Moderate,Low,Healthy,No,Never,62
34,Male,Medium,High,High,55.0,23.6,Oily,6,1.9,Light,High,Healthy,No,Never,41
42,Female,Medium,Low,Medium,41.0,31.5,Sensitive,8,2.4,None,Medium,Balanced,No,Frequently,56
26,Female,Medium,Medium,Low,30.9,32.6,Normal,9,2.1,Moderate,Low,Junk,No,Never,80
60,Male,Medium,High,Low,44.0,19.6,Oily,9,1.4,Regular,Low,Healthy,No,Occasionally,83
27,Female,Medium,Medium,Low,47.7,36.2,Normal,5,2.8,Regular,Medium,Junk,No,Occasionally,47
32,Male,High,High,High,51.1,26.3,Oily,7,2.3,None,Low,Healthy,No,Occasionally,75
57,Female,Low,High,Low,69.5,33.0,Oily,5,3.3,Moderate,Medium,Balanced,No,Occasionally,53
45,Male,Medium,Medium,Low,48.0,37.8,Normal,4,1.7,Regular,Medium,Balanced,No,Occasionally,43
49,Male,Medium,Medium,Low,45.0,22.0,Normal,9,2.1,Moderate,Medium,Healthy,No,Occasionally,77
43,Male,Low,Low,High,69.7,31.7,Dry,5,2.9,Regular,Medium,Healthy,No,Never,63
19,Female,High,Medium,Medium,82.3,32.4,Sensitive,4,3.9,Moderate,Low,Balanced,No,Never,78
21,Female,High,Low,High,73.8,29.9,Sensitive,6,3.2,Moderate,High,Healthy,No,Occasionally,62
58,Male,Low,Low,High,49.8,36.8,Dry,4,2.1,Light,Medium,Mixed,No,Never,33
49,Female,Medium,Medium,High,83.2,30.9,Combination,4,2.4,Moderate,Medium,Balanced,No,Never,50
54,Male,Low,Low,Medium,35.0,23.5,Dry,4,3.6,Regular,Medium,Healthy,No,Never,57
45,Male,Low,Low,Medium,83.7,24.6,Dry,9,2.3,Regular,Medium,Balanced,No,Never,84
24,Female,High,Medium,Low,75.9,28.5,Combination,9,1.1,Moderate,High,Balanced,No,Frequently,49
24,Female,Medium,High,High,32.0,19.5,Oily,8,1.7,Moderate,Medium,Mixed,No,Frequently,46
29,Female,Low,High,Low,53.5,19.4,Oily,7,2.7,Moderate,Low,Balanced,No,Never,84
44,Male,High,Medium,High,38.9,32.6,Combination,6,2.9,None,Low,Healthy,No,Never,69
29,Male,Medium,Low,Medium,82.0,22.3,Dry,5,3.2,Light,Low,Balanced,No,Never,74
20,Female,Medium,Medium,Low,44.6,26.2,Normal,4,3.5,Regular,Low,Healthy,No,Occasionally,72
22,Male,High,Medium,Low,26.7,25.2,Combination,5,3.3,Regular,High,Balanced,Yes,Never,45
47,Female,Medium,Medium,Low,30.5,23.5,Normal,4,1.9,Light,High,Balanced,No,Occasionally,13
50,Male,High,Medium,Low,67.5,23.0,Combination,8,3.1,Light,Low,Mixed,No,Occasionally,83
41,Female,Medium,Medium,Medium,84.6,35.3,Combination,7,1.4,Regular,Low,Healthy,No,Never,86
52,Female,Medium,Medium,High,35.5,24.4,Sensitive,6,3.8,Light,High,Balanced,Yes,Frequently,21
56,Female,High,Medium,Low,77.5,33.3,Oily,4,3.5,Light,Low,Mixed,No,Frequently,50
27,Male,High,Medium,Low,67.4,26.5,Combination,9,3.5,Regular,Low,Mixed,No,Never,100
58,Female,Low,Low,Low,79.2,18.1,Dry,7,1.8,Moderate,Medium,Healthy,No,Frequently,48
44,Female,Medium,Low,High,44.7,36.5,Dry,6,2.1,Regular,Medium,Junk,No,Occasionally,52
44,Female,High,High,Low,41.9,24.7,Sensitive,8,3.4,Moderate,Medium,Junk,No,Never,74
56,Male,Medium,Medium,Low,60.8,33.5,Normal,4,2.1,None,Low,Healthy,Yes,Occasionally,33
26,Female,Low,Medium,Low,30.8,35.1,Combination,4,2.5,Regular,Low,Healthy,Yes,Never,55
48,Female,Medium,Medium,Low,69.7,29.1,Normal,8,3.8,Moderate,Low,Junk,No,Never,78
60,Male,Medium,Medium,High,51.0,21.4,Dry,6,3.3,Moderate,Medium,Balanced,No,Never,65
34,Male,High,Low,High,77.9,31.3,Sensitive,4,1.7,Moderate,Low,Balanced,No,Never,55
32,Male,High,Medium,High,83.6,22.9,Sensitive,7,1.9,Light,Medium,Balanced,No,Never,63
57,Male,Medium,Medium,Low,68.3,25.5,Normal,8,3.0,Regular,Low,Junk,No,Never,81
26,Female,High,High,Low,28.0,37.0,Oily,6,1.6,Light,High,Balanced,No,Occasionally,38
45,Female,Low,Low,High,35.6,20.8,Dry,7,3.3,Regular,Low,Balanced,No,Never,92
27,Male,High,Medium,Medium,47.1,32.1,Oily,7,3.8,Light,Medium,Mixed,Yes,Occasionally,55
39,Male,Medium,Medium,High,34.5,26.7,Dry,8,3.7,Moderate,Medium,Balanced,No,Occasionally,80
41,Female,Low,Medium,High,59.1,26.6,Dry,8,2.6,Regular,Low,Balanced,No,Never,91
48,Female,Medium,High,Medium,68.3,18.7,Oily,7,1.8,Light,Medium,Healthy,No,Never,57
30,Male,Medium,High,Medium,32.9,21.8,Dry,4,1.9,Regular,Low,Healthy,No,Never,61
45,Female,Low,Low,High,55.0,36.0,Dry,5,3.9,None,Low,Healthy,No,Occasionally,54
28,Female,Medium,Medium,Low,36.3,20.6,Normal,8,3.7,Light,Medium,Mixed,No,Occasionally,74
45,Female,Medium,Medium,High,25.7,31.8,Combination,4,3.2,Moderate,High,Mixed,No,Never,34
48,Male,Low,Low,High,63.8,35.7,Dry,7,3.9,Light,High,Healthy,No,Occasionally,48
59,Male,High,Low,Medium,67.8,26.3,Sensitive,8,3.9,Light,Medium,Healthy,No,Occasionally,84
40,Male,Low,High,High,37.5,27.6,Sensitive,9,1.8,Moderate,Low,Mixed,No,Occasionally,62
48,Female,Medium,Medium,Low,71.5,21.2,Normal,7,3.3,None,Low,Healthy,No,Never,77
36,Female,Low,Low,Medium,46.8,25.1,Dry,8,2.5,Regular,Medium,Mixed,Yes,Never,65
21,Male,Medium,Medium,High,40.1,32.9,Sensitive,8,2.0,Regular,Medium,Healthy,No,Occasionally,81
25,Male,Low,High,Low,69.2,36.4,Oily,5,1.3,Regular,Medium,Junk,Yes,Occasionally,16
46,Female,High,Medium,High,37.4,31.6,Dry,9,1.1,Regular,Medium,Balanced,No,Never,71
27,Female,High,High,Low,84.6,36.1,Oily,6,3.4,Regular,Medium,Balanced,No,Never,82
40,Female,Medium,Medium,Low,27.2,33.7,Normal,8,3.6,None,High,Balanced,No,Frequently,41
38,Male,Medium,Medium,Low,82.1,25.6,Normal,5,3.6,Light,Low,Balanced,No,Never,72
54,Female,High,High,Low,80.9,29.3,Oily,5,1.0,Light,Medium,Balanced,No,Never,43
47,Male,High,High,Low,53.9,27.5,Oily,7,2.8,Light,Low,Healthy,No,Occasionally,83
27,Female,Low,Medium,High,54.2,19.4,Sensitive,4,1.0,Moderate,Low,Balanced,Yes,Never,27
27,Female,Low,Low,High,77.9,27.9,Dry,6,2.5,Moderate,Medium,Balanced,No,Frequently,47
52,Female,High,Medium,High,79.5,31.5,Sensitive,7,3.7,Regular,Medium,Mixed,Yes,Occasionally,61
20,Male,High,High,Medium,59.6,23.0,Oily,7,3.2,Regular,Low,Healthy,No,Never,100
30,Female,High,High,High,27.2,28.8,Sensitive,6,1.1,Light,Low,Balanced,No,Never,61
35,Female,Medium,Medium,High,42.6,29.4,Combination,8,1.8,Moderate,Low,Balanced,No,Never,79
51,Male,Medium,Medium,Low,36.6,18.4,Normal,8,2.2,Light,Medium,Junk,No,Never,60
40,Male,High,Medium,Low,61.0,19.3,Combination,5,3.3,Regular,Low,Junk,No,Never,75
30,Male,Medium,Medium,Low,66.3,27.3,Normal,5,3.9,Moderate,Medium,Mixed,No,Never,59
30,Male,Medium,Medium,Medium,80.2,33.5,Dry,9,2.2,None,Medium,Balanced,No,Never,72
45,Female,Low,High,High,42.5,31.7,Sensitive,8,2.6,Light,Low,Balanced,No,Frequently,66
38,Male,High,High,Low,83.2,37.5,Oily,4,2.6,Moderate,Low,Mixed,No,Occasionally,59
22,Male,Low,Medium,Low,49.4,38.0,Dry,4,2.3,Light,High,Mixed,No,Never,25
36,Female,Low,Medium,High,52.3,31.8,Combination,4,1.5,Moderate,Medium,Balanced,No,Never,37
38,Male,High,High,Low,27.1,30.5,Oily,6,3.9,None,High,Mixed,No,Never,43
31,Male,Low,Low,Low,52.1,36.4,Dry,9,1.9,Moderate,Low,Mixed,No,Never,73
40,Male,Low,Low,Low,61.0,30.7,Dry,5,2.1,Regular,Medium,Junk,Yes,Occasionally,30
20,Male,Medium,Medium,Low,32.9,31.2,Normal,7,1.7,Regular,High,Healthy,No,Occasionally,53
58,Female,Medium,Medium,Low,61.4,33.6,Dry,7,1.3,Moderate,Medium,Mixed,No,Never,57
25,Male,Medium,Low,Medium,26.7,22.0,Dry,8,3.1,Moderate,Medium,Mixed,No,Occasionally,74
23,Female,Low,High,Low,37.6,19.0,Sensitive,8,3.4,Regular,Low,Balanced,No,Never,97
52,Male,Medium,Low,Medium,32.9,23.5,Dry,6,1.8,Moderate,High,Healthy,No,Occasionally,39
49,Male,Low,Low,High,82.2,27.5,Sensitive,6,3.0,Light,High,Balanced,No,Occasionally,34
44,Male,Low,High,Medium,42.0,19.6,Sensitive,4,2.1,None,High,Junk,Yes,Occasionally,0
36,Female,Medium,Low,Medium,40.3,19.3,Oily,5,3.4,Light,Low,Healthy,No,Occasionally,71
33,Female,Low,Low,High,61.5,28.4,Dry,5,3.4,Light,Low,Mixed,Yes,Occasionally,39
46,Male,Medium,Medium,Low,59.1,25.4,Normal,6,4.0,Light,High,Balanced,No,Occasionally,44
50,Male,Medium,Medium,Low,32.2,25.5,Normal,6,4.0,Light,Medium,Healthy,No,Occasionally,65
25,Male,Low,Low,High,82.4,24.2,Dry,4,1.3,Regular,High,Healthy,No,Never,30
60,Male,Low,High,Low,59.3,36.2,Oily,7,1.8,Moderate,Medium,Balanced,No,Never,56
30,Male,Medium,High,Low,75.3,28.9,Oily,6,2.1,Light,Low,Balanced,No,Occasionally,67
49,Female,Low,Low,High,47.6,22.7,Dry,5,3.1,Regular,Medium,Healthy,No,Frequently,48
38,Female,Medium,Low,High,34.6,22.0,Dry,5,1.2,None,Low,Mixed,No,Never,33
40,Male,Medium,Low,Low,64.5,34.4,Dry,7,1.7,Light,Medium,Healthy,No,Never,63
39,Female,Low,Medium,High,28.6,20.1,Combination,7,2.7,Regular,High,Healthy,No,Occasionally,59
59,Female,Low,Medium,Medium,59.3,36.2,Dry,9,2.6,Moderate,Medium,Healthy,No,Frequently,68
45,Female,Medium,High,Low,84.0,32.3,Oily,9,1.9,Light,Medium,Junk,No,Never,54
41,Female,Medium,Medium,Low,77.6,34.2,Normal,5,1.1,Regular,Low,Balanced,No,Occasionally,62
51,Male,Medium,Medium,Low,50.9,22.4,Normal,9,3.3,Light,Medium,Healthy,No,Never,85
23,Male,High,Medium,High,83.8,32.6,Sensitive,4,2.1,Moderate,High,Healthy,No,Occasionally,45
46,Male,Medium,Low,Low,83.0,30.9,Sensitive,5,2.5,Light,High,Balanced,No,Never,40
45,Female,Low,Medium,Low,60.5,35.9,Oily,6,1.4,Moderate,Medium,Balanced,No,Never,51
46,Female,High,Low,Medium,75.3,34.7,Sensitive,4,3.6,Moderate,Low,Balanced,Yes,Never,57
34,Male,Medium,Medium,Low,68.2,22.0,Normal,8,1.6,Moderate,High,Balanced,No,Occasionally,48
56,Male,High,High,Low,36.7,24.0,Oily,8,3.7,None,Medium,Balanced,No,Occasionally,64
20,Female,Medium,Medium,High,32.3,26.6,Oily,8,3.4,Moderate,Medium,Mixed,Yes,Never,63
30,Female,Medium,Medium,Low,81.5,28.0,Normal,9,1.2,Regular,Low,Mixed,No,Never,79
41,Female,Medium,Medium,High,69.1,35.5,Combination,8,1.6,None,Medium,Healthy,No,Never,53
54,Female,Low,Low,High,43.3,18.5,Dry,6,3.9,Regular,Medium,Mixed,No,Never,65
53,Male,Medium,High,Medium,37.3,31.2,Oily,6,3.2,None,High,Balanced,No,Occasionally,36
51,Female,Medium,Medium,Low,55.2,23.7,Normal,8,2.6,Light,Medium,Healthy,No,Never,77
37,Male,Low,Medium,Medium,36.9,18.7,Combination,5,2.2,Moderate,Low,Balanced,No,Occasionally,63
58,Male,High,High,High,61.6,30.1,Sensitive,8,1.9,Moderate,Medium,Healthy,No,Never,74
56,Male,Medium,Medium,Low,80.8,33.6,Normal,4,1.3,Regular,Low,Balanced,Yes,Frequently,25
24,Male,High,Medium,High,53.1,33.7,Combination,7,2.7,Regular,Medium,Healthy,No,Occasionally,85
22,Male,Low,Low,High,47.0,28.4,Sensitive,4,4.0,None,Low,Healthy,No,Occasionally,48
50,Female,Medium,Medium,Low,79.7,19.4,Normal,7,2.3,None,Medium,Balanced,No,Occasionally,54
38,Female,Low,Medium,High,69.5,37.1,Dry,9,1.8,Moderate,Low,Balanced,Yes,Frequently,43
58,Male,Medium,Low,High,43.5,25.3,Sensitive,6,2.5,Light,Low,Mixed,Yes,Frequently,31
52,Male,Medium,Medium,High,62.3,36.0,Combination,5,1.8,Moderate,Low,Healthy,No,Occasionally,53
28,Female,Medium,Medium,Low,43.0,31.3,Normal,6,3.5,Regular,Medium,Healthy,No,Never,82
46,Male,Medium,Medium,Low,79.1,27.6,Normal,6,1.6,None,Low,Junk,No,Occasionally,27
30,Female,High,Low,High,36.6,37.7,Dry,5,2.0,None,Medium,Healthy,No,Never,56
38,Male,Low,Low,Medium,43.6,19.4,Dry,4,3.8,Regular,High,Mixed,No,Never,43
43,Male,Medium,Low,Low,60.1,27.8,Oily,8,1.9,None,Low,Healthy,No,Occasionally,61
18,Female,Medium,High,Low,70.8,22.7,Oily,5,3.0,Regular,Low,Balanced,No,Never,80
30,Male,Low,Low,Medium,33.9,23.6,Dry,4,1.8,Moderate,High,Healthy,Yes,Never,9
30,Female,Medium,Medium,Low,42.7,18.4,Normal,8,1.7,Regular,High,Balanced,Yes,Occasionally,41
46,Female,Medium,Low,Medium,42.9,31.2,Dry,6,1.7,None,Medium,Mixed,Yes,Never,17
45,Female,Low,High,High,31.8,32.0,Sensitive,7,3.7,Regular,Low,Balanced,No,Never,91
49,Male,Medium,High,Medium,54.5,20.8,Oily,8,2.9,None,Medium,Healthy,No,Never,70
40,Male,Low,High,Medium,66.7,33.0,Oily,4,2.1,Light,Medium,Mixed,No,Occasionally,35
53,Male,Low,Low,Low,76.8,31.0,Dry,4,3.1,Moderate,Low,Balanced,No,Frequently,46
36,Female,High,High,High,45.1,18.2,Sensitive,7,1.5,Regular,Medium,Healthy,Yes,Never,59
51,Female,Medium,Medium,Low,60.2,26.2,Normal,9,3.1,Moderate,Low,Mixed,No,Occasionally,84
32,Male,Low,Low,High,42.8,22.0,Dry,8,3.6,Moderate,High,Healthy,No,Occasionally,65
24,Female,Medium,Medium,Medium,79.9,32.1,Combination,9,2.8,Light,Low,Balanced,No,Occasionally,86
32,Female,High,Low,Medium,36.3,29.5,Dry,4,4.0,Moderate,High,Junk,No,Never,36
26,Male,Medium,Low,Low,71.3,22.7,Dry,9,2.4,Moderate,Medium,Healthy,No,Occasionally,86
50,Female,High,Medium,Low,84.7,32.7,Combination,4,1.2,Light,Low,Mixed,No,Occasionally,38
36,Male,Medium,High,High,66.5,27.5,Sensitive,9,2.4,Light,Low,Balanced,No,Occasionally,82
31,Female,Low,Medium,Low,51.5,24.7,Combination,9,2.4,Regular,Medium,Mixed,No,Occasionally,77
32,Female,Medium,Medium,Low,51.3,32.8,Normal,5,3.2,Moderate,Low,Junk,No,Occasionally,54
55,Male,Medium,Medium,Low,59.4,28.8,Normal,7,1.9,Light,Low,Balanced,No,Never,68
18,Male,Low,Low,Medium,38.2,25.7,Oily,5,2.7,Light,Low,Balanced,No,Never,64
21,Male,High,Low,High,29.3,22.5,Sensitive,9,3.0,Regular,Medium,Balanced,No,Never,96
46,Male,Medium,High,Medium,38.3,30.0,Oily,4,1.1,None,Low,Balanced,No,Occasionally,30
34,Female,Medium,Medium,Low,77.2,35.6,Normal,8,1.3,Regular,Low,Mixed,No,Occasionally,71
48,Male,Medium,Medium,High,39.9,20.9,Oily,4,3.1,Regular,Medium,Junk,No,Never,45
47,Male,Medium,High,Low,77.8,32.3,Oily,8,3.3,Light,Medium,Healthy,No,Never,80
56,Female,Low,High,Medium,65.8,27.8,Sensitive,5,1.4,Light,Low,Healthy,Yes,Occasionally,32
34,Male,High,High,Low,77.6,24.1,Oily,6,2.7,None,Low,Healthy,No,Never,77
51,Female,Low,Low,Medium,77.6,29.0,Dry,7,2.0,Regular,Medium,Balanced,No,Never,72
39,Female,Low,Medium,Medium,31.3,28.3,Combination,7,4.0,Light,Low,Balanced,No,Never,80
34,Female,Medium,Medium,Low,72.4,18.9,Normal,4,3.7,Light,High,Balanced,Yes,Occasionally,19
51,Male,Medium,Medium,Low,43.0,33.3,Normal,9,1.8,Regular,Medium,Mixed,No,Never,69
54,Female,Medium,High,High,32.2,37.3,Oily,4,3.5,Regular,High,Balanced,No,Never,44
59,Female,Medium,Medium,Low,72.3,36.5,Dry,8,1.5,Regular,Medium,Balanced,No,Never,68
60,Female,High,High,Low,76.6,27.1,Oily,8,1.4,Light,Low,Mixed,No,Occasionally,64
48,Female,Low,Low,High,60.0,33.8,Sensitive,4,1.5,Regular,Medium,Junk,Yes,Occasionally,0
30,Male,Low,High,High,36.6,34.8,Oily,7,2.6,Regular,Low,Mixed,No,Occasionally,72
22,Male,High,Medium,Low,44.2,31.5,Oily,7,3.8,Moderate,Low,Junk,No,Never,82
52,Female,Medium,Medium,Low,65.0,27.6,Normal,5,2.5,Light,Low,Healthy,Yes,Never,50
23,Male,High,High,Medium,53.9,25.6,Oily,4,2.8,Light,High,Healthy,No,Never,45
32,Male,Medium,Medium,High,51.3,18.5,Dry,5,1.3,Moderate,Medium,Balanced,No,Never,45
23,Female,Low,Low,High,70.7,27.6,Sensitive,8,2.6,None,Medium,Healthy,No,Occasionally,57
39,Male,Low,Low,Low,62.1,27.1,Sensitive,6,2.0,Regular,Medium,Junk,No,Never,54
53,Female,High,High,High,56.1,37.7,Dry,7,1.1,Light,High,Junk,No,Never,24
20,Male,Low,Low,Low,70.1,31.5,Dry,5,3.6,Moderate,Medium,Healthy,No,Never,64
50,Female,Low,Low,Medium,61.1,25.7,Dry,8,1.9,None,Medium,Healthy,No,Occasionally,46
41,Female,Medium,Medium,Low,39.9,31.3,Normal,4,3.3,Light,Low,Balanced,No,Occasionally,58
51,Male,Low,Low,Low,45.8,27.3,Dry,8,2.2,None,Medium,Junk,No,Never,45
53,Female,Medium,High,Low,66.6,32.0,Oily,7,3.1,Regular,Medium,Balanced,No,Never,84
38,Female,Low,High,High,38.1,31.8,Oily,9,1.9,Moderate,High,Balanced,No,Occasionally,47
51,Male,Low,Low,Low,42.1,36.5,Dry,9,3.2,Light,Low,Mixed,No,Occasionally,72
41,Male,High,High,Medium,58.2,18.4,Oily,8,1.7,None,High,Mixed,No,Frequently,28
52,Male,High,Low,Medium,52.4,26.0,Oily,6,4.0,Regular,Low,Mixed,No,Occasionally,83
43,Male,High,Low,High,61.5,24.5,Dry,7,3.1,Regular,Medium,Balanced,No,Never,92
30,Female,Medium,Medium,Low,80.4,26.0,Normal,6,3.1,Regular,High,Healthy,No,Occasionally,63
25,Male,Low,Medium,Low,52.9,21.6,Dry,7,1.7,None,Low,Mixed,No,Never,48
53,Male,Medium,Medium,Low,39.6,37.7,Normal,4,2.8,Light,Medium,Balanced,No,Never,48
26,Female,Medium,Medium,Low,40.5,29.6,Combination,8,4.0,Regular,High,Junk,No,Never,65
46,Female,Low,Low,Medium,62.7,19.7,Dry,5,2.6,Regular,Low,Mixed,No,Never,65
44,Male,Medium,Medium,Low,83.7,35.7,Normal,9,1.6,Light,Medium,Healthy,Yes,Never,55
32,Male,Low,High,Low,62.9,31.4,Oily,8,3.8,Light,Low,Mixed,Yes,Never,70
51,Female,Medium,Medium,Low,51.4,25.0,Normal,7,2.4,None,Low,Junk,No,Never,55
19,Male,Low,Low,High,48.5,23.8,Sensitive,5,2.8,Regular,Low,Junk,No,Occasionally,50
32,Male,Medium,Medium,Low,73.8,26.5,Normal,4,3.5,None,Low,Balanced,No,Occasionally,51
57,Male,Medium,Medium,Low,43.0,30.0,Normal,4,1.7,Regular,Low,Healthy,No,Frequently,47
54,Male,Medium,Medium,Low,77.8,23.7,Normal,8,3.2,Light,High,Balanced,No,Never,64
49,Female,Medium,Medium,Low,84.9,27.7,Normal,5,1.9,None,Medium,Balanced,No,Never,29
39,Male,Medium,Medium,Low,48.4,29.9,Normal,7,3.1,Regular,Low,Mixed,No,Never,94
19,Male,High,Low,Low,77.6,33.7,Dry,9,2.5,Regular,Medium,Balanced,Yes,Never,82
58,Male,Medium,Low,Medium,79.8,34.2,Oily,5,2.2,Light,Medium,Junk,No,Frequently,27
52,Male,High,High,Medium,48.8,18.2,Oily,4,3.7,Moderate,High,Junk,Yes,Never,12
19,Male,High,High,High,27.8,34.1,Sensitive,8,3.2,Light,Low,Balanced,No,Never,94
40,Male,Medium,Medium,High,39.7,33.3,Combination,9,3.5,Light,Low,Balanced,No,Never,93
49,Female,Medium,High,Low,44.5,29.8,Dry,8,3.6,Regular,Medium,Junk,No,Never,71
23,Female,High,High,High,31.6,25.9,Oily,5,1.6,Moderate,Medium,Balanced,No,Never,52
48,Female,Medium,Low,Medium,38.6,32.1,Dry,5,2.6,None,High,Healthy,No,Never,30
24,Female,Medium,Low,High,34.1,21.0,Dry,4,3.0,Regular,Medium,Mixed,No,Never,55
60,Female,Medium,Medium,Low,57.8,28.8,Normal,8,1.5,Light,Low,Balanced,No,Never,69
60,Female,Medium,Medium,Low,70.3,19.4,Normal,4,1.7,Moderate,High,Balanced,No,Occasionally,20
52,Male,Medium,High,Low,55.5,23.4,Oily,5,1.5,Light,High,Healthy,Yes,Frequently,0
37,Female,Low,High,Medium,44.0,29.9,Oily,6,3.8,Moderate,Low,Junk,No,Occasionally,59
57,Female,Medium,Medium,Low,43.6,30.7,Normal,6,3.8,Light,Low,Balanced,No,Occasionally,73
52,Male,Medium,Low,High,56.6,32.0,Dry,7,3.4,Light,Medium,Junk,No,Never,52
49,Male,Medium,High,Medium,46.1,26.4,Oily,6,4.0,Regular,Low,Mixed,No,Frequently,64
39,Female,Medium,Low,High,33.1,35.5,Sensitive,7,3.3,None,Low,Healthy,No,Never,77
45,Female,Medium,Medium,High,53.5,31.4,Combination,8,3.2,Regular,Low,Balanced,No,Occasionally,93
57,Male,Low,Medium,Low,79.9,25.0,Combination,8,3.3,Light,Medium,Balanced,No,Never,73
23,Female,Low,Low,Medium,45.7,29.2,Dry,8,3.0,None,Medium,Mixed,No,Occasionally,57
51,Male,Medium,Medium,Low,44.8,31.3,Normal,7,2.1,Moderate,Low,Balanced,No,Never,83
59,Female,Low,Low,High,74.0,26.7,Sensitive,8,1.9,Regular,Low,Healthy,No,Never,76
26,Female,High,High,Medium,57.1,36.2,Oily,6,1.2,Moderate,Medium,Junk,No,Occasionally,42
31,Female,Low,Medium,High,54.6,25.3,Sensitive,9,3.2,Moderate,Medium,Mixed,No,Never,79
35,Female,Medium,Medium,Low,84.8,30.3,Normal,4,1.8,Regular,High,Balanced,No,Never,33
36,Male,Low,Medium,Medium,40.1,18.6,Combination,5,3.9,None,Medium,Mixed,No,Never,43
49,Male,Medium,Medium,Low,28.5,33.7,Normal,5,1.4,Moderate,Low,Junk,No,Never,39
23,Female,Medium,Medium,Low,53.1,34.2,Normal,8,2.7,Moderate,Medium,Balanced,No,Never,83
24,Male,High,High,Low,67.5,26.3,Oily,8,2.6,Regular,High,Healthy,No,Never,84
26,Male,High,Medium,Medium,63.8,22.7,Combination,7,3.6,None,Medium,Balanced,No,Occasionally,68
